# 横轴数据,元数据,平滑后数据,基线,扣除基线后数据
2.987465999999999894e+03,5.128602999999999668e+01,5.187764027132969602e+01,4.848270548706395289e+01,3.394934784265743133e+00
2.989393999999999778e+03,5.233738000000000312e+01,5.176965472376514299e+01,4.845350783980924092e+01,3.316146883955902069e+00
2.991322999999999865e+03,5.173301000000000016e+01,5.165169252696880875e+01,4.842431019255453606e+01,3.227382334414272691e+00
2.993251000000000204e+03,4.958867999999999654e+01,5.155486474011036080e+01,4.839511254529983120e+01,3.159752194810529602e+00
2.995179999999999836e+03,4.994380999999999915e+01,5.127785167374879904e+01,4.836591489804512634e+01,2.911936775703672708e+00
2.997108000000000175e+03,5.293641999999999825e+01,5.097881197776973039e+01,4.833671725079042147e+01,2.642094726979308916e+00
2.999036999999999807e+03,5.161914999999999765e+01,5.060339565871122147e+01,4.830751960353570951e+01,2.295876055175511965e+00
3.000965000000000146e+03,5.021663000000000210e+01,5.025052326577235817e+01,4.827832195628100465e+01,1.972201309491353527e+00
3.002893999999999778e+03,4.980971000000000259e+01,5.014264641385996413e+01,4.824912430902630689e+01,1.893522104833657238e+00
3.004822000000000116e+03,4.983449000000000240e+01,5.002440457012018271e+01,4.821992666177161624e+01,1.804477908348566473e+00
3.006750000000000000e+03,4.943202999999999747e+01,4.973565576658963039e+01,4.819072901451691848e+01,1.544926752072711906e+00
3.008679000000000087e+03,4.989920999999999651e+01,4.957275114416400186e+01,4.816153136726222073e+01,1.411219776901781131e+00
3.010606999999999971e+03,4.969008999999999787e+01,4.947560440666808290e+01,4.813233372000751586e+01,1.343270686660567037e+00
3.012536000000000058e+03,4.825777999999999679e+01,4.927636593004174159e+01,4.810313607275281100e+01,1.173229857288930589e+00
3.014463999999999942e+03,4.777186999999999983e+01,4.900579926119571894e+01,4.807393842549812035e+01,9.318608356975985885e-01
3.016393000000000029e+03,4.946766999999999825e+01,4.878297564563507649e+01,4.804474077824342260e+01,7.382348673916538928e-01
3.018320999999999913e+03,5.011943999999999733e+01,4.871946614252949814e+01,4.801554313098873195e+01,7.039230115407661970e-01
3.020250000000000000e+03,4.954171000000000191e+01,4.858696542660925388e+01,4.798634548373403419e+01,6.006199428752196923e-01
3.022177999999999884e+03,4.650009000000000015e+01,4.840779444262756215e+01,4.795714783647934354e+01,4.506466061482186092e-01
3.024106999999999971e+03,4.825672000000000139e+01,4.820064217064326328e+01,4.792344036237068394e+01,2.772018082725793420e-01
3.026034999999999854e+03,4.966004000000000218e+01,4.813834545276160526e+01,4.788694990216337999e+01,2.513955505982252703e-01
3.027963999999999942e+03,4.727882000000000318e+01,4.792947794704078746e+01,4.784793614661008831e+01,8.154180043069914063e-02
3.029891999999999825e+03,4.727519999999999811e+01,4.768293286694925825e+01,4.780810122070329271e+01,-1.251683537540344560e-01
3.031820999999999913e+03,4.854120999999999952e+01,4.760404264138534103e+01,4.776953223764139977e+01,-1.654895962560587463e-01
3.033748999999999796e+03,4.736426999999999765e+01,4.753386174893683602e+01,4.773263763917046276e+01,-1.987758902336267397e-01
3.035677000000000135e+03,4.618220000000000169e+01,4.734645904216991141e+01,4.769775478723669693e+01,-3.512957450667855142e-01
3.037606000000000222e+03,4.697343999999999653e+01,4.722167058515782401e+01,4.766643877866805923e+01,-4.447681935102352213e-01
3.039534000000000106e+03,4.756463999999999714e+01,4.721989182739384461e+01,4.763964714830540004e+01,-4.197553209115554296e-01
3.041463000000000193e+03,4.741022000000000247e+01,4.730206065380771463e+01,4.761712156144041330e+01,-3.150609076326986724e-01
3.043391000000000076e+03,4.773651000000000266e+01,4.717774113762594368e+01,4.759778913920411014e+01,-4.200480015781664633e-01
3.045320000000000164e+03,4.573944999999999794e+01,4.717622886237259650e+01,4.758272387275137305e+01,-4.064950103787765556e-01
3.047248000000000047e+03,4.729453000000000173e+01,4.737097389342849851e+01,4.757178616863160414e+01,-2.008122752031056280e-01
3.049177000000000135e+03,4.913801000000000130e+01,4.738841687152591930e+01,4.756287728880476351e+01,-1.744604172788442042e-01
3.051105000000000018e+03,4.768008999999999986e+01,4.728763508009080851e+01,4.755572983040529778e+01,-2.680947503144892607e-01
3.053034000000000106e+03,4.618518000000000256e+01,4.714716273291853099e+01,4.755129533203258774e+01,-4.041325991140567453e-01
3.054961999999999989e+03,4.679435000000000144e+01,4.727293512912643791e+01,4.755096413990352033e+01,-2.780290107770824193e-01
3.056891000000000076e+03,4.784065999999999974e+01,4.715625634847917524e+01,4.755344770400542131e+01,-3.971913555262460704e-01
3.058818999999999960e+03,4.790035999999999916e+01,4.712447204641967602e+01,4.755996472068846970e+01,-4.354926742687936780e-01
3.060748000000000047e+03,4.724101999999999890e+01,4.721632719189204863e+01,4.757090930187831646e+01,-3.545821099862678238e-01
3.062675999999999931e+03,4.717539000000000016e+01,4.725032837201626990e+01,4.758545293880339244e+01,-3.351245667871225464e-01
3.064603999999999814e+03,4.701612000000000080e+01,4.730175744687734607e+01,4.760339779728636245e+01,-3.016403504090163779e-01
3.066532999999999902e+03,4.602604000000000184e+01,4.722248161817515211e+01,4.762440291003772330e+01,-4.019212918625711950e-01
3.068460999999999785e+03,4.607639999999999958e+01,4.730887908793650354e+01,4.764949758218899944e+01,-3.406184942524959069e-01
3.070389999999999873e+03,4.754655000000000342e+01,4.753231088590970188e+01,4.767805496769124574e+01,-1.457440817815438550e-01
3.072318000000000211e+03,5.054567000000000121e+01,4.778133874141802551e+01,4.770808803473013171e+01,7.325070668789379624e-02
3.074246999999999844e+03,4.663065999999999889e+01,4.793863226217644780e+01,4.773738276616366250e+01,2.012494960127853005e-01
3.076175000000000182e+03,4.872364000000000317e+01,4.813589338672694851e+01,4.776465350151173084e+01,3.712398852152176687e-01
3.078103999999999814e+03,4.855646999999999736e+01,4.843640036286294048e+01,4.778820229358486671e+01,6.481980692780737741e-01
3.080032000000000153e+03,4.766394999999999982e+01,4.866691362536701604e+01,4.781175108565800969e+01,8.551625397090063530e-01
3.081960999999999785e+03,4.862386000000000053e+01,4.889734530565468873e+01,4.783529987773115266e+01,1.062045427923536067e+00
3.083889000000000124e+03,4.943657000000000323e+01,4.909269917620061108e+01,4.785884866980429564e+01,1.233850506396315438e+00
3.085818000000000211e+03,4.974920999999999793e+01,4.923377124223527090e+01,4.788239746187743862e+01,1.351373780357832288e+00
3.087746000000000095e+03,4.922446999999999662e+01,4.929545334749843022e+01,4.790594625395057449e+01,1.389507093547855732e+00
3.089675000000000182e+03,5.019733999999999696e+01,4.929679157894661046e+01,4.792949504602371746e+01,1.367296532922892993e+00
3.091603000000000065e+03,4.950253000000000014e+01,4.935462995096361283e+01,4.795304383809685334e+01,1.401586112866759493e+00
3.093530999999999949e+03,4.941850000000000165e+01,4.962066770513163760e+01,4.797659263016998921e+01,1.644075074961648397e+00
3.095460000000000036e+03,4.921591999999999700e+01,4.962116906832221019e+01,4.800014142224312508e+01,1.621027646079085116e+00
3.097387999999999920e+03,4.869496999999999787e+01,4.964879203661250529e+01,4.802369021431626805e+01,1.625101822296237231e+00
3.099317000000000007e+03,4.995329000000000264e+01,4.970000962732843419e+01,4.804723900638940393e+01,1.652770620939030266e+00
3.101244999999999891e+03,4.948966000000000065e+01,4.955289666230717671e+01,4.807078779846254690e+01,1.482108863844629809e+00
3.103173999999999978e+03,4.978929999999999723e+01,4.960403959463801016e+01,4.809433659053568988e+01,1.509703004102320278e+00
3.105101999999999862e+03,5.027217000000000269e+01,4.964253918273869459e+01,4.811788538260883286e+01,1.524653800129861736e+00
3.107030999999999949e+03,4.987152999999999992e+01,4.964577082379786077e+01,4.814143417468196873e+01,1.504336649115892044e+00
3.108958999999999833e+03,4.973064999999999714e+01,4.964260346518393874e+01,4.816498296675510460e+01,1.477620498428834139e+00
3.110887999999999920e+03,4.952186999999999983e+01,4.982957576985866410e+01,4.818853175882824758e+01,1.641044011030416527e+00
3.112815999999999804e+03,4.972617999999999938e+01,4.996324896044382058e+01,4.821208055090139055e+01,1.751168409542430027e+00
3.114744999999999891e+03,4.926039000000000101e+01,5.009417634194103641e+01,4.823562934297453353e+01,1.858546998966502883e+00
3.116672999999999774e+03,5.041263000000000005e+01,5.014781783916235725e+01,4.825917813504767651e+01,1.888639704114680740e+00
3.118601999999999862e+03,4.987391000000000219e+01,5.017546700555659811e+01,4.828272692712081948e+01,1.892740078435778628e+00
3.120530000000000200e+03,5.162395999999999674e+01,5.041004864661576335e+01,4.830627571919396246e+01,2.103772927421800887e+00
3.122458000000000084e+03,4.956437999999999988e+01,5.063058782608617747e+01,4.832982451126710544e+01,2.300763314819072036e+00
3.124387000000000171e+03,5.030973000000000184e+01,5.081915183066283959e+01,4.835337330334024841e+01,2.465778527322591174e+00
3.126315000000000055e+03,5.155832000000000193e+01,5.086180956521661045e+01,4.837692209541340560e+01,2.484887469803204851e+00
3.128244000000000142e+03,5.179176999999999964e+01,5.096786807780242157e+01,4.840047088748655568e+01,2.567397190315865885e+00
3.130172000000000025e+03,5.059756000000000142e+01,5.105741621444838074e+01,4.842401967955971287e+01,2.633396534888667873e+00
3.132101000000000113e+03,5.090718999999999994e+01,5.104783525988807469e+01,4.844756847163286295e+01,2.600266788255211736e+00
3.134028999999999996e+03,5.097964000000000340e+01,5.097211705459222486e+01,4.847111726370601303e+01,2.500999790886211827e+00
3.135958000000000084e+03,5.209577999999999776e+01,5.098978104609270900e+01,4.849466605577915601e+01,2.495114990313552994e+00
3.137885999999999967e+03,5.217302000000000106e+01,5.107244109512834740e+01,4.851821484785229899e+01,2.554226247276048412e+00
3.139815000000000055e+03,5.047944999999999993e+01,5.103903490683151745e+01,4.854176363992543486e+01,2.497271266906082587e+00
3.141742999999999938e+03,4.966156000000000148e+01,5.115801388035227149e+01,4.856531243199857073e+01,2.592701448353700755e+00
3.143672000000000025e+03,4.959946000000000055e+01,5.108550024190833483e+01,4.858886122407170660e+01,2.496639017836628227e+00
3.145599999999999909e+03,5.202815999999999974e+01,5.100859968617116635e+01,4.861241001614482826e+01,2.396189670026338092e+00
3.147528999999999996e+03,5.097169000000000239e+01,5.119306807126432801e+01,4.863595880821795703e+01,2.557109263046370984e+00
3.149456999999999880e+03,5.080494999999999806e+01,5.140448686171872339e+01,4.865950760029107869e+01,2.744979261427644701e+00
3.151385000000000218e+03,5.175486000000000075e+01,5.151729186989133069e+01,4.868305639236420745e+01,2.834235477527123237e+00
3.153313999999999851e+03,5.310582000000000136e+01,5.146001248447125676e+01,4.870660518443732911e+01,2.753407300033927640e+00
3.155242000000000189e+03,5.127893999999999863e+01,5.142566940176449464e+01,4.873015397651044367e+01,2.695515425254050967e+00
3.157170999999999822e+03,5.104558999999999713e+01,5.155545583197044124e+01,4.875370276858356533e+01,2.801753063386875908e+00
3.159099000000000160e+03,5.184919000000000011e+01,5.176208487741011766e+01,4.877725156065667989e+01,2.984833316753437771e+00
3.161027999999999793e+03,5.159177999999999997e+01,5.189349321019861350e+01,4.880080035272980155e+01,3.092692857468811951e+00
3.162956000000000131e+03,5.225549999999999784e+01,5.185853995423261154e+01,4.882434914480292321e+01,3.034190809429688329e+00
3.164885000000000218e+03,5.308487999999999829e+01,5.172281189277462232e+01,4.884789793687604487e+01,2.874913955898577456e+00
3.166813000000000102e+03,5.077707999999999799e+01,5.167254951945000130e+01,4.887144672894916653e+01,2.801102790500834772e+00
3.168742000000000189e+03,5.041958999999999946e+01,5.145717063092434529e+01,4.889499552102229529e+01,2.562175109902049996e+00
3.170670000000000073e+03,5.000809000000000282e+01,5.125739248447126073e+01,4.891854431309542406e+01,2.338848171375836671e+00
3.172599000000000160e+03,5.235087999999999653e+01,5.106889418764223620e+01,4.894209310516855993e+01,2.126801082473676274e+00
3.174527000000000044e+03,5.240218000000000131e+01,5.109568067995998319e+01,4.896564189724168870e+01,2.130038782718294499e+00
3.176456000000000131e+03,5.160504000000000246e+01,5.102348097744282995e+01,4.898919068931481746e+01,2.034290288128012492e+00
3.178384000000000015e+03,5.091711999999999705e+01,5.086228930696228190e+01,4.901273948138795333e+01,1.849549825574328565e+00
3.180313000000000102e+03,4.978976000000000113e+01,5.072049509643596110e+01,4.903628827346108920e+01,1.684206822974871898e+00
3.182240999999999985e+03,5.001436999999999955e+01,5.065420848643269380e+01,4.905983706553421797e+01,1.594371420898475833e+00
3.184168999999999869e+03,4.990064999999999884e+01,5.070235112128068522e+01,4.908338585760735384e+01,1.618965263673331378e+00
3.186097999999999956e+03,5.034996000000000294e+01,5.086447335403648395e+01,4.910693464968048261e+01,1.757538704356001347e+00
3.188025999999999840e+03,5.152206000000000330e+01,5.090528116704727779e+01,4.913048344175361137e+01,1.774797725293666417e+00
3.189954999999999927e+03,5.093619999999999948e+01,5.084530175874390068e+01,4.915403223382674014e+01,1.691269524917160538e+00
3.191882999999999811e+03,5.176015000000000299e+01,5.079115910428166814e+01,4.917758102589986180e+01,1.613578078381806336e+00
3.193811999999999898e+03,5.067088999999999999e+01,5.101137548545197831e+01,4.920112981797299767e+01,1.810245667478980636e+00
3.195739999999999782e+03,5.037753000000000014e+01,5.107979396207832679e+01,4.922467861004612644e+01,1.855115352032200349e+00
3.197668999999999869e+03,5.122820999999999714e+01,5.115675615560562051e+01,4.924822740211925520e+01,1.908528753486365304e+00
3.199597000000000207e+03,5.218198000000000292e+01,5.122458030402013662e+01,4.927177619419239107e+01,1.952804109827745549e+00
3.201525999999999840e+03,5.147912000000000177e+01,5.122378122589002203e+01,4.929532498626552695e+01,1.928456239624495083e+00
3.203454000000000178e+03,5.098367999999999967e+01,5.123480618829604794e+01,4.931887377833865571e+01,1.915932409957392224e+00
3.205382999999999811e+03,5.094136999999999915e+01,5.105785510297404528e+01,4.934242257041177737e+01,1.715432532562267909e+00
3.207311000000000149e+03,5.065332999999999686e+01,5.081313974828297120e+01,4.936597136248490614e+01,1.447168385798065060e+00
3.209239999999999782e+03,5.155924999999999869e+01,5.075619934292174662e+01,4.938952015455802780e+01,1.366679188363718822e+00
3.211168000000000120e+03,5.074072000000000315e+01,5.070742556717803495e+01,4.941306894663114946e+01,1.294356620546885495e+00
3.213096000000000004e+03,4.876601999999999748e+01,5.062822668845950602e+01,4.943661773870427112e+01,1.191608949755234903e+00
3.215025000000000091e+03,5.115191000000000088e+01,5.049850706113031151e+01,4.946016653077738567e+01,1.038340530352925839e+00
3.216952999999999975e+03,5.086968999999999852e+01,5.021953487741015465e+01,4.948371532285050733e+01,7.358195545596473153e-01
3.218882000000000062e+03,5.046029999999999660e+01,5.003294612945330044e+01,4.950726411492363610e+01,5.256820145296643432e-01
3.220809999999999945e+03,4.975869000000000142e+01,4.989326543968540761e+01,4.952554616189893011e+01,3.677192777864775053e-01
3.222739000000000033e+03,4.867886000000000024e+01,4.992842092513816254e+01,4.954013299238742718e+01,3.882879327507353651e-01
3.224666999999999916e+03,5.018012000000000228e+01,4.996629738149645306e+01,4.955082240502684954e+01,4.154749764696035186e-01
3.226596000000000004e+03,5.127532999999999674e+01,4.992433462569390912e+01,4.955734643041553511e+01,3.669881952783740076e-01
